Row ID,Order ID,Order Date,Customer ID,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales
1322,CA-2018-167703,03/02/2018,MC-17575,Consumer,Cincinnati,Ohio,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",285.552
1323,CA-2018-121804,03/03/2018,LP-17095,Consumer,Murray,Kentucky,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8
1324,CA-2018-162635,09/10/2018,EB-14170,Consumer,Wilmington,North Carolina,South,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,10.815999999999999
1325,CA-2015-107153,28/09/2015,GZ-14545,Corporate,Lawrence,Massachusetts,East,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",46.26
1326,US-2015-117058,27/05/2015,LE-16810,Consumer,Chicago,Illinois,Central,OFF-BI-10004139,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,17.46
1327,CA-2016-120439,14/06/2016,AD-10180,Home Office,Philadelphia,Pennsylvania,East,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",51.071999999999996
1328,CA-2017-128258,30/03/2017,CP-12085,Corporate,Norwich,Connecticut,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,11.34
1329,CA-2018-106033,15/10/2018,FG-14260,Home Office,San Francisco,California,West,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,87.92
1330,CA-2017-142762,23/05/2017,LD-17005,Consumer,San Francisco,California,West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05
1331,CA-2018-127705,02/06/2018,AB-10255,Home Office,Lorain,Ohio,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,2.97
1332,CA-2018-127705,02/06/2018,AB-10255,Home Office,Lorain,Ohio,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,27.44
1333,CA-2015-122567,16/02/2015,MN-17935,Consumer,Dallas,Texas,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08
1334,CA-2015-122567,16/02/2015,MN-17935,Consumer,Dallas,Texas,Central,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",7.96
1335,CA-2015-121664,06/05/2015,HP-14815,Home Office,Los Angeles,California,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,140.736
1336,CA-2017-122133,16/05/2017,JR-15670,Consumer,Middletown,Connecticut,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56
1337,US-2018-123281,02/04/2018,JF-15190,Consumer,Los Angeles,California,West,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,25.11
1338,CA-2018-100524,31/03/2018,CM-12115,Consumer,New York City,New York,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,29.78
1339,CA-2018-100524,31/03/2018,CM-12115,Consumer,New York City,New York,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58
1340,CA-2018-100524,31/03/2018,CM-12115,Consumer,New York City,New York,East,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",75.04
1341,CA-2018-113481,02/01/2018,AS-10045,Corporate,Jacksonville,North Carolina,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7
1342,CA-2018-113481,02/01/2018,AS-10045,Corporate,Jacksonville,North Carolina,South,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",15.66
1343,CA-2018-113481,02/01/2018,AS-10045,Corporate,Jacksonville,North Carolina,South,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,28.854
1344,CA-2016-131758,28/05/2016,KB-16315,Consumer,Freeport,New York,East,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,47.82
1345,CA-2016-131758,28/05/2016,KB-16315,Consumer,Freeport,New York,East,OFF-LA-10000262,Office Supplies,Labels,Avery 494,13.05
1346,CA-2015-118339,17/03/2015,BN-11515,Consumer,Lakeville,Minnesota,Central,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78
1347,CA-2015-118339,17/03/2015,BN-11515,Consumer,Lakeville,Minnesota,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",47.18
1348,CA-2015-118339,17/03/2015,BN-11515,Consumer,Lakeville,Minnesota,Central,OFF-AR-10003829,Office Supplies,Art,Newell 35,19.68
1349,CA-2015-118339,17/03/2015,BN-11515,Consumer,Lakeville,Minnesota,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53.4
1350,CA-2015-118339,17/03/2015,BN-11515,Consumer,Lakeville,Minnesota,Central,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,35.88
1351,CA-2015-153976,03/10/2015,BP-11290,Consumer,Evanston,Illinois,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",258.279
1352,CA-2017-162901,28/03/2017,AS-10045,Corporate,Arlington,Virginia,South,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,31.4
1353,CA-2018-162978,04/05/2018,LW-16990,Corporate,San Francisco,California,West,TEC-PH-10003092,Technology,Phones,Motorola L804,183.96
1354,CA-2018-162978,04/05/2018,LW-16990,Corporate,San Francisco,California,West,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,17.61
1355,CA-2018-162978,04/05/2018,LW-16990,Corporate,San Francisco,California,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904
1356,US-2015-160444,05/07/2015,DC-12850,Consumer,Houston,Texas,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",220.77599999999998
1357,US-2015-160444,05/07/2015,DC-12850,Consumer,Houston,Texas,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,281.42400000000004
1358,CA-2017-145247,05/05/2017,ND-18370,Consumer,Louisville,Kentucky,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79.14
1359,CA-2018-160045,26/04/2018,LB-16735,Consumer,Fort Worth,Texas,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",1.9880000000000002
1360,US-2015-151925,26/09/2015,KT-16465,Consumer,Los Angeles,California,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",145.56799999999998
1361,CA-2018-125199,19/10/2018,HM-14860,Corporate,Philadelphia,Pennsylvania,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,123.256
1362,CA-2018-125199,19/10/2018,HM-14860,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",23.68
1363,CA-2018-125199,19/10/2018,HM-14860,Corporate,Philadelphia,Pennsylvania,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,309.57599999999996
1364,US-2018-155425,10/11/2018,AB-10600,Corporate,Tucson,Arizona,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,38.388000000000005
1365,US-2018-155425,10/11/2018,AB-10600,Corporate,Tucson,Arizona,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,95.994
1366,US-2018-155425,10/11/2018,AB-10600,Corporate,Tucson,Arizona,West,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,239.952
1367,US-2018-155425,10/11/2018,AB-10600,Corporate,Tucson,Arizona,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,201.584
1368,US-2018-155425,10/11/2018,AB-10600,Corporate,Tucson,Arizona,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,899.1360000000001
1369,CA-2018-133249,08/07/2018,SZ-20035,Home Office,Pico Rivera,California,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9
1370,US-2016-103471,24/12/2016,JR-15670,Consumer,Colorado Springs,Colorado,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",590.058
1371,US-2016-103471,24/12/2016,JR-15670,Consumer,Colorado Springs,Colorado,West,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",14.04
1372,CA-2018-136672,07/03/2018,MG-17890,Home Office,Clinton,Maryland,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08
1373,US-2015-157021,01/04/2015,KM-16720,Consumer,Vallejo,California,West,OFF-LA-10002312,Office Supplies,Labels,Avery 490,29.6
1374,US-2015-157021,01/04/2015,KM-16720,Consumer,Vallejo,California,West,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",17.088
1375,CA-2016-120362,14/09/2016,CA-12265,Consumer,Provo,Utah,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",912.75
1376,CA-2015-126361,04/08/2015,VD-21670,Consumer,Pleasant Grove,Utah,West,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75
1377,CA-2015-126361,04/08/2015,VD-21670,Consumer,Pleasant Grove,Utah,West,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,447.84
1378,CA-2015-126361,04/08/2015,VD-21670,Consumer,Pleasant Grove,Utah,West,OFF-AR-10000896,Office Supplies,Art,Newell 329,16.4
1379,CA-2015-126361,04/08/2015,VD-21670,Consumer,Pleasant Grove,Utah,West,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,399.96
1380,CA-2015-126361,04/08/2015,VD-21670,Consumer,Pleasant Grove,Utah,West,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9
1381,CA-2015-126361,04/08/2015,VD-21670,Consumer,Pleasant Grove,Utah,West,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184000000000001
1382,US-2017-100566,03/09/2017,JK-16120,Home Office,Aurora,Illinois,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",83.95200000000001
1383,US-2017-108504,05/02/2017,PP-18955,Home Office,Smyrna,Georgia,South,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",80.98
1384,US-2017-108504,05/02/2017,PP-18955,Home Office,Smyrna,Georgia,South,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,348.84
1385,US-2017-108504,05/02/2017,PP-18955,Home Office,Smyrna,Georgia,South,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,9.45
1386,US-2017-108504,05/02/2017,PP-18955,Home Office,Smyrna,Georgia,South,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",18.84
1387,US-2017-108504,05/02/2017,PP-18955,Home Office,Smyrna,Georgia,South,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",239.98
1388,US-2017-108504,05/02/2017,PP-18955,Home Office,Smyrna,Georgia,South,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96
1389,US-2017-108504,05/02/2017,PP-18955,Home Office,Smyrna,Georgia,South,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85
1390,US-2017-108504,05/02/2017,PP-18955,Home Office,Smyrna,Georgia,South,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,484.83
1391,US-2017-108504,05/02/2017,PP-18955,Home Office,Smyrna,Georgia,South,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97
1392,US-2017-108504,05/02/2017,PP-18955,Home Office,Smyrna,Georgia,South,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44
1393,US-2017-108504,05/02/2017,PP-18955,Home Office,Smyrna,Georgia,South,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,342.37
1394,CA-2018-124828,03/07/2018,YS-21880,Corporate,Burlington,North Carolina,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,9.552
1395,US-2018-117247,09/10/2018,CK-12760,Corporate,Aurora,Illinois,Central,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",652.45
1396,US-2018-117247,09/10/2018,CK-12760,Corporate,Aurora,Illinois,Central,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,66.645
1397,CA-2017-124485,24/11/2017,NC-18340,Consumer,New York City,New York,East,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",17.215999999999998
1398,CA-2017-124485,24/11/2017,NC-18340,Consumer,New York City,New York,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56
1399,CA-2017-124485,24/11/2017,NC-18340,Consumer,New York City,New York,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,88.4
1400,CA-2017-124485,24/11/2017,NC-18340,Consumer,New York City,New York,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48
1401,CA-2017-159212,01/11/2017,KM-16375,Home Office,Salem,Virginia,South,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8
1402,CA-2017-159212,01/11/2017,KM-16375,Home Office,Salem,Virginia,South,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,251.79
1403,US-2017-161396,19/04/2017,GM-14455,Home Office,Columbus,Ohio,East,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",205.176
1404,US-2017-161396,19/04/2017,GM-14455,Home Office,Columbus,Ohio,East,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4
1405,US-2015-118486,06/04/2015,SD-20485,Home Office,Philadelphia,Pennsylvania,East,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,10.304
1406,US-2015-118486,06/04/2015,SD-20485,Home Office,Philadelphia,Pennsylvania,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,154.764
1407,US-2015-118486,06/04/2015,SD-20485,Home Office,Philadelphia,Pennsylvania,East,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,116.78399999999999
1408,CA-2017-130407,02/09/2017,KD-16270,Consumer,New York City,New York,East,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,75.48
1409,CA-2017-130407,02/09/2017,KD-16270,Consumer,New York City,New York,East,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,39.98
1410,US-2017-122245,25/09/2017,AB-10105,Consumer,Phoenix,Arizona,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.165
1411,CA-2018-105144,04/11/2018,SZ-20035,Home Office,Grand Prairie,Texas,Central,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,23.68
1412,CA-2017-136329,09/07/2017,JD-15895,Corporate,New York City,New York,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,408.006
1413,CA-2017-136329,09/07/2017,JD-15895,Corporate,New York City,New York,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",165.28
1414,CA-2015-146640,30/06/2015,HA-14905,Consumer,New York City,New York,East,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,334.76800000000003
1415,CA-2018-115994,28/01/2018,BT-11305,Home Office,Costa Mesa,California,West,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,239.97
1416,CA-2018-115994,28/01/2018,BT-11305,Home Office,Costa Mesa,California,West,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74
1417,CA-2016-126697,21/09/2016,SV-20815,Corporate,Houston,Texas,Central,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.3439999999999
1418,CA-2016-126697,21/09/2016,SV-20815,Corporate,Houston,Texas,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,151.2
1419,CA-2016-126697,21/09/2016,SV-20815,Corporate,Houston,Texas,Central,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,4.928
1420,CA-2016-124800,26/09/2016,RW-19540,Corporate,Mesa,Arizona,West,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,86.272
1421,CA-2016-124800,26/09/2016,RW-19540,Corporate,Mesa,Arizona,West,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,72.58800000000001
1422,CA-2016-124800,26/09/2016,RW-19540,Corporate,Mesa,Arizona,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,60.672
1423,CA-2016-124800,26/09/2016,RW-19540,Corporate,Mesa,Arizona,West,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',77.031
1424,CA-2016-124800,26/09/2016,RW-19540,Corporate,Mesa,Arizona,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,119.904
1425,CA-2016-124800,26/09/2016,RW-19540,Corporate,Mesa,Arizona,West,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,263.96
1426,CA-2016-124800,26/09/2016,RW-19540,Corporate,Mesa,Arizona,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,363.648
1427,US-2016-164448,31/10/2016,DK-12835,Corporate,Salinas,California,West,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,9.728
1428,US-2016-164448,31/10/2016,DK-12835,Corporate,Salinas,California,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",14.75
1429,US-2016-164448,31/10/2016,DK-12835,Corporate,Salinas,California,West,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8
1430,US-2016-164448,31/10/2016,DK-12835,Corporate,Salinas,California,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",427.42
1431,CA-2018-122700,26/11/2018,LT-17110,Consumer,Columbus,Ohio,East,TEC-PH-10003092,Technology,Phones,Motorola L804,220.752
1432,CA-2015-120768,19/12/2015,IM-15070,Consumer,Florence,Alabama,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,152.76
1433,CA-2015-120768,19/12/2015,IM-15070,Consumer,Florence,Alabama,South,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,7.27
1434,CA-2015-120768,19/12/2015,IM-15070,Consumer,Florence,Alabama,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,1819.86
1435,US-2017-153129,26/12/2017,FP-14320,Consumer,Seattle,Washington,West,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,33.9
1436,CA-2018-106852,20/06/2018,ST-20530,Consumer,Parma,Ohio,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,31.104
1437,CA-2018-106852,20/06/2018,ST-20530,Consumer,Parma,Ohio,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,5.247999999999999
1438,CA-2016-139731,15/10/2016,JE-15745,Consumer,Amarillo,Texas,Central,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,263.88
1439,CA-2016-139731,15/10/2016,JE-15745,Consumer,Amarillo,Texas,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2453.43
1440,CA-2018-122735,12/04/2018,BD-11320,Consumer,Providence,Rhode Island,East,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,29.7
1441,CA-2018-122735,12/04/2018,BD-11320,Consumer,Providence,Rhode Island,East,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,39.96
1442,CA-2018-128160,19/12/2018,MM-17920,Consumer,San Francisco,California,West,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,36.672
1443,CA-2018-117695,05/08/2018,PW-19030,Corporate,Richmond,Kentucky,South,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76
