row_id,order_id,order_date,customer_id,segment,city,state,region,product_id,category,subcategory,product_name,sales
3335,US-2018-109253,21/08/2018,PR-18880,Consumer,Oakland,California,West,OFF-AR-10000203,Office Supplies,Art,Newell 336,17.12
3336,US-2018-109253,21/08/2018,PR-18880,Consumer,Oakland,California,West,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,431.968
3337,US-2018-109253,21/08/2018,PR-18880,Consumer,Oakland,California,West,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92
3338,US-2018-109253,21/08/2018,PR-18880,Consumer,Oakland,California,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.7280000000001
3339,US-2018-109253,21/08/2018,PR-18880,Consumer,Oakland,California,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2 X 14 7/8",117.14399999999999
3340,US-2018-109253,21/08/2018,PR-18880,Consumer,Oakland,California,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,203.52
3341,US-2018-109253,21/08/2018,PR-18880,Consumer,Oakland,California,West,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4 x 2",51.75
3349,CA-2018-154732,05/11/2018,AH-10195,Corporate,Chicago,Illinois,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,16.03
3358,CA-2018-100335,07/09/2018,NF-18595,Home Office,Chicago,Illinois,Central,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,73.008
3372,CA-2018-123778,23/09/2018,BS-11755,Consumer,San Francisco,California,West,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2 X 11",25.824
3373,CA-2018-123778,23/09/2018,BS-11755,Consumer,San Francisco,California,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,160.96
3379,CA-2018-142867,17/03/2018,PO-19180,Home Office,Houston,Texas,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,13.776
3380,CA-2018-142867,17/03/2018,PO-19180,Home Office,Houston,Texas,Central,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,10.272
3381,CA-2018-103156,23/11/2018,TD-20995,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,24.048000000000002
3382,US-2018-162208,27/08/2018,SP-20620,Corporate,Tampa,Florida,South,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,2.8960000000000004
3386,CA-2018-148404,07/10/2018,Dp-13240,Home Office,Charlotte,North Carolina,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,580.672
3387,CA-2018-148404,07/10/2018,Dp-13240,Home Office,Charlotte,North Carolina,South,OFF-FA-10003112,Office Supplies,Fasteners,Staples,18.936
3388,CA-2018-148404,07/10/2018,Dp-13240,Home Office,Charlotte,North Carolina,South,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,222.38400000000001
3389,CA-2018-148404,07/10/2018,Dp-13240,Home Office,Charlotte,North Carolina,South,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",50.45399999999999
3390,CA-2018-148404,07/10/2018,Dp-13240,Home Office,Charlotte,North Carolina,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,154.764
3391,CA-2018-101077,25/03/2018,DB-13660,Consumer,Dallas,Texas,Central,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,6.848
3395,US-2018-131583,10/06/2018,CL-11890,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11 X 8 1/2, 100 Messages",40.032
3396,US-2018-148362,01/07/2018,KF-16285,Home Office,Indianapolis,Indiana,Central,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92
3397,US-2018-148362,01/07/2018,KF-16285,Home Office,Indianapolis,Indiana,Central,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,169.99
3398,US-2018-148362,01/07/2018,KF-16285,Home Office,Indianapolis,Indiana,Central,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,25.92
3404,CA-2018-168739,29/05/2018,HZ-14950,Consumer,Houston,Texas,Central,FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,65.42399999999999
3410,US-2018-150847,30/04/2018,JF-15490,Consumer,Columbus,Ohio,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10.368
3428,US-2018-111024,03/07/2018,SZ-20035,Home Office,Lancaster,Ohio,East,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2 X 4 Forms/Pg., 200 Dupl. Sets/Book",32.896
3429,US-2018-111024,03/07/2018,SZ-20035,Home Office,Lancaster,Ohio,East,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",215.148
3430,US-2018-111024,03/07/2018,SZ-20035,Home Office,Lancaster,Ohio,East,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30.96
3431,CA-2018-148264,08/12/2018,LF-17185,Consumer,Inglewood,California,West,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,29.79
3432,CA-2018-148264,08/12/2018,LF-17185,Consumer,Inglewood,California,West,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36 x 48",128.9
3433,CA-2018-148264,08/12/2018,LF-17185,Consumer,Inglewood,California,West,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,60.12
3434,CA-2018-131212,05/12/2018,AB-10165,Consumer,Bellevue,Washington,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,24.816
3435,CA-2018-131212,05/12/2018,AB-10165,Consumer,Bellevue,Washington,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,14.975999999999999
3438,CA-2018-152583,30/10/2018,RA-19945,Consumer,Dallas,Texas,Central,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",16.192
3439,CA-2018-152583,30/10/2018,RA-19945,Consumer,Dallas,Texas,Central,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",251.00599999999997
3440,CA-2018-152583,30/10/2018,RA-19945,Consumer,Dallas,Texas,Central,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,54.192
3443,CA-2018-168858,19/11/2018,JD-16150,Corporate,New York City,New York,East,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,16.74
3444,CA-2018-168858,19/11/2018,JD-16150,Corporate,New York City,New York,East,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,2504.74
3448,CA-2018-102554,11/06/2018,KN-16705,Home Office,Auburn,Alabama,South,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76
3457,CA-2018-136448,16/09/2018,AS-10090,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,71.976
3458,CA-2018-136448,16/09/2018,AS-10090,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",22.511999999999997
3459,CA-2018-136448,16/09/2018,AS-10090,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,3.444
3460,CA-2018-136448,16/09/2018,AS-10090,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,538.194
3461,CA-2018-136448,16/09/2018,AS-10090,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.983999999999995
3462,CA-2018-114258,05/11/2018,EM-13825,Corporate,Dallas,Texas,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,492.76800000000003
3465,CA-2018-128699,03/12/2018,ND-18370,Consumer,Jacksonville,Florida,South,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,47.992
3472,CA-2018-122644,12/11/2018,SF-20965,Corporate,Columbus,Ohio,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,10.847999999999999
3473,CA-2018-122644,12/11/2018,SF-20965,Corporate,Columbus,Ohio,East,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",18.544
3474,CA-2018-111815,03/03/2018,EP-13915,Consumer,Dearborn Heights,Michigan,Central,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,180.98
3475,CA-2018-111815,03/03/2018,EP-13915,Consumer,Dearborn Heights,Michigan,Central,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98
3488,CA-2018-120705,05/09/2018,MG-17875,Home Office,Fort Lauderdale,Florida,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184
3494,CA-2018-142034,24/09/2018,KB-16240,Corporate,Saint Cloud,Minnesota,Central,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,72
3495,CA-2018-142034,24/09/2018,KB-16240,Corporate,Saint Cloud,Minnesota,Central,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,655.9
3496,CA-2018-142034,24/09/2018,KB-16240,Corporate,Saint Cloud,Minnesota,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92
3503,CA-2018-125115,10/04/2018,RD-19930,Consumer,Austin,Texas,Central,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,10.368
3504,CA-2018-125115,10/04/2018,RD-19930,Consumer,Austin,Texas,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,95.736
3513,CA-2018-140326,04/09/2018,HW-14935,Corporate,Chicago,Illinois,Central,FUR-BO-10000112,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",825.174
3514,CA-2018-140326,04/09/2018,HW-14935,Corporate,Chicago,Illinois,Central,OFF-PA-10004041,Office Supplies,Paper,"It''s Hot Message Books with Stickers, 2 3/4 x 5",17.76
3515,CA-2018-140326,04/09/2018,HW-14935,Corporate,Chicago,Illinois,Central,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",6.912000000000001
3526,CA-2018-148922,10/12/2018,SU-20665,Home Office,Jackson,Mississippi,South,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,599.97
3527,CA-2018-148922,10/12/2018,SU-20665,Home Office,Jackson,Mississippi,South,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,38.97
3528,CA-2018-148922,10/12/2018,SU-20665,Home Office,Jackson,Mississippi,South,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,45.84
3545,CA-2018-121216,23/12/2018,MM-17920,Consumer,College Station,Texas,Central,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,28.671999999999997
3546,CA-2018-121216,23/12/2018,MM-17920,Consumer,College Station,Texas,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,29.311999999999998
3547,CA-2018-155292,30/10/2018,RD-19810,Home Office,Richmond,Kentucky,South,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,105.98
3548,CA-2018-155292,30/10/2018,RD-19810,Home Office,Richmond,Kentucky,South,OFF-SU-10002573,Office Supplies,Supplies,Acme 10 Easy Grip Assistive Scissors,35.06
3549,CA-2018-155292,30/10/2018,RD-19810,Home Office,Richmond,Kentucky,South,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",33.94
3550,CA-2018-155292,30/10/2018,RD-19810,Home Office,Richmond,Kentucky,South,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,30
3554,CA-2018-107832,23/11/2018,FH-14275,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,7.476
3557,CA-2018-118542,01/12/2018,CC-12550,Consumer,Los Angeles,California,West,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,45.36
3558,CA-2018-118542,01/12/2018,CC-12550,Consumer,Los Angeles,California,West,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",10.128
3559,CA-2018-152737,07/11/2018,TS-21505,Consumer,San Francisco,California,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,21.791999999999998
3560,CA-2018-152737,07/11/2018,TS-21505,Consumer,San Francisco,California,West,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,439.8
3561,CA-2018-109757,04/09/2018,MD-17350,Consumer,Akron,Ohio,East,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,8.256
3562,CA-2018-109757,04/09/2018,MD-17350,Consumer,Akron,Ohio,East,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,25.56
3563,CA-2018-109757,04/09/2018,MD-17350,Consumer,Akron,Ohio,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,4.368
3564,CA-2018-109757,04/09/2018,MD-17350,Consumer,Akron,Ohio,East,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4 x 6",11.52
3567,CA-2018-103877,07/09/2018,RD-19660,Home Office,Independence,Missouri,Central,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94
3569,CA-2018-168109,03/07/2018,JK-15640,Home Office,Seattle,Washington,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,59.98
3570,CA-2018-168109,03/07/2018,JK-15640,Home Office,Seattle,Washington,West,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,2395.2
3571,CA-2018-168109,03/07/2018,JK-15640,Home Office,Seattle,Washington,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8
3572,CA-2018-168109,03/07/2018,JK-15640,Home Office,Seattle,Washington,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2 x 4 1/2 x 1, White",7.992000000000001
3573,US-2018-126081,29/06/2018,FC-14335,Corporate,Mesquite,Texas,Central,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,5.184
3574,CA-2018-117023,07/08/2018,JW-15955,Consumer,Long Beach,New York,East,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",11.68
3575,CA-2018-117023,07/08/2018,JW-15955,Consumer,Long Beach,New York,East,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,104.8
3582,CA-2018-117807,01/10/2018,DK-13090,Consumer,Fremont,Nebraska,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,104.85
3587,CA-2018-161823,03/09/2018,AG-10300,Corporate,San Francisco,California,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96
3588,CA-2018-121839,24/09/2018,MH-18115,Home Office,Lancaster,Ohio,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1169.694
3589,CA-2018-158729,19/12/2018,AC-10450,Consumer,Lafayette,Louisiana,South,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1665.62
3590,CA-2018-146535,24/11/2018,FM-14290,Home Office,Richmond,Kentucky,South,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.88
3591,CA-2018-146535,24/11/2018,FM-14290,Home Office,Richmond,Kentucky,South,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,1443.96
3596,CA-2018-148012,09/12/2018,KM-16225,Corporate,Philadelphia,Pennsylvania,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2.6239999999999997
3601,CA-2018-138310,26/06/2018,NP-18700,Consumer,Denver,Colorado,West,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,431.92800000000005
3604,CA-2018-112956,21/08/2018,TH-21550,Home Office,Columbia,Maryland,East,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,277.4
3605,CA-2018-112956,21/08/2018,TH-21550,Home Office,Columbia,Maryland,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",25.16
3606,CA-2018-112956,21/08/2018,TH-21550,Home Office,Columbia,Maryland,East,FUR-FU-10004960,Furniture,Furnishings,Seth Thomas 12 Clock w/ Goldtone Case,91.92
3615,CA-2018-112529,19/11/2018,SC-20770,Corporate,San Antonio,Texas,Central,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",718.1160000000001
3616,CA-2018-112529,19/11/2018,SC-20770,Corporate,San Antonio,Texas,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,31.776
3618,CA-2018-141929,04/09/2018,RA-19285,Consumer,Los Angeles,California,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.98400000000004
3619,CA-2018-141929,04/09/2018,RA-19285,Consumer,Los Angeles,California,West,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,5.56
3620,CA-2018-141929,04/09/2018,RA-19285,Consumer,Los Angeles,California,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",217.85
3625,CA-2018-113530,19/05/2018,BC-11125,Home Office,San Francisco,California,West,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",681.408
3626,CA-2018-113530,19/05/2018,BC-11125,Home Office,San Francisco,California,West,OFF-AR-10001315,Office Supplies,Art,Newell 310,3.52
3627,CA-2018-113530,19/05/2018,BC-11125,Home Office,San Francisco,California,West,OFF-AR-10000122,Office Supplies,Art,Newell 314,5.58
3628,CA-2018-113530,19/05/2018,BC-11125,Home Office,San Francisco,California,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,36.32
3630,CA-2018-155957,26/11/2018,CC-12610,Corporate,Columbus,Ohio,East,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,52.272
3631,CA-2018-155957,26/11/2018,CC-12610,Corporate,Columbus,Ohio,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,213.136
3632,CA-2018-132178,03/05/2018,DB-12970,Corporate,Los Angeles,California,West,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52
3633,CA-2018-132178,03/05/2018,DB-12970,Corporate,Los Angeles,California,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,763.44
3651,CA-2018-109960,09/12/2018,DB-13210,Consumer,Detroit,Michigan,Central,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",104.88
3652,CA-2018-109960,09/12/2018,DB-13210,Consumer,Detroit,Michigan,Central,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,34.7
3653,CA-2018-109960,09/12/2018,DB-13210,Consumer,Detroit,Michigan,Central,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,33.72
3654,CA-2018-109960,09/12/2018,DB-13210,Consumer,Detroit,Michigan,Central,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,14.94
3655,CA-2018-133004,31/08/2018,AJ-10945,Consumer,Lawrence,Indiana,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,638.73
3656,CA-2018-168102,24/04/2018,CP-12340,Corporate,Jacksonville,Florida,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,113.568
3657,CA-2018-158036,08/09/2018,DB-13555,Corporate,Dublin,Ohio,East,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,9.096
3663,US-2018-129777,03/07/2018,FM-14290,Home Office,Quincy,Massachusetts,East,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",258.9
3664,US-2018-129777,03/07/2018,FM-14290,Home Office,Quincy,Massachusetts,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56
3675,CA-2018-154109,06/11/2018,ML-17410,Consumer,Philadelphia,Pennsylvania,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager''s Task Chair, Khaki",127.37200000000001
3676,CA-2018-154109,06/11/2018,ML-17410,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,47.952
